entry,entry_id
HIST1H2BD,HIST1H2BD
C7orf57,C7orf57
TRDJ4,TRDJ4
SPATA25,SPATA25
CNNM3,CNNM3
HGNC:23128,HGNC:23128
SERINC3,SERINC3
THAP1,THAP1
KIF4B,KIF4B
EVX2,EVX2
LRRC66,LRRC66
ZNF160,ZNF160
RUSC2,RUSC2
POP4,POP4
LSM4,LSM4
ARVCF,ARVCF
DCUN1D5,DCUN1D5
FOXK2,FOXK2
GLI4,GLI4
MANBA,MANBA
WNT9B,WNT9B
GMFB,GMFB
GRIK3,GRIK3
CKAP2,CKAP2
ZMYND19,ZMYND19
ASTE1,ASTE1
KIAA1109,KIAA1109
SOS2,SOS2
GRB14,GRB14
NME5,NME5
TMPRSS4,TMPRSS4
DPPA2,DPPA2
RETREG2,RETREG2
KRT85,KRT85
ENSG00000267385,ENSG00000267385
CENPM,CENPM
ST6GAL2,ST6GAL2
RGS5,RGS5
TTC23,TTC23
PTPRH,PTPRH
MAML1,MAML1
PIGA,PIGA
SGCB,SGCB
OR10Z1,OR10Z1
FBL,FBL
POU4F1,POU4F1
LFNG,LFNG
ZNF672,ZNF672
PNCK,PNCK
ZNF679,ZNF679
CDK2,CDK2
SESTD1,SESTD1
MAGEB17,MAGEB17
IGLJ6,IGLJ6
ZNF843,ZNF843
CAPZA2,CAPZA2
ATP11B,ATP11B
NANOGNB,NANOGNB
ENSG00000280537,ENSG00000280537
MARCH5,MARCH5
ENSG00000251537,ENSG00000251537
FAM104A,FAM104A
TKTL1,TKTL1
APOL6,APOL6
PCDH7,PCDH7
ZNF474,ZNF474
ARL8A,ARL8A
VAMP5,VAMP5
CMYA5,CMYA5
ZUFSP,ZUFSP
WFDC8,WFDC8
ZNF169,ZNF169
FNIP2,FNIP2
PCSK5,PCSK5
NDUFAF7,NDUFAF7
MRPL13,MRPL13
LRRC8B,LRRC8B
MBD3L1,MBD3L1
TMEM189,TMEM189
EFCAB2,EFCAB2
TMPRSS5,TMPRSS5
MT1HL1,MT1HL1
RAB3IP,RAB3IP
CPSF1,CPSF1
MSX1,MSX1
TSPO2,TSPO2
HGNC:23465,HGNC:23465
FSHB,FSHB
PSMD11,PSMD11
HIVEP3,HIVEP3
RTF1,RTF1
PDSS2,PDSS2
GEMIN2,GEMIN2
NMNAT2,NMNAT2
CNTN6,CNTN6
MPDZ,MPDZ
MIF,MIF
TRAJ41,TRAJ41
UROD,UROD
DYNC1I2,DYNC1I2
ADH6,ADH6
ZNF37A,ZNF37A
CEP290,CEP290
ERO1A,ERO1A
TRAF3IP1,TRAF3IP1
CCDC86,CCDC86
AGAP5,AGAP5
VSIG10,VSIG10
RNF39,RNF39
TMEM266,TMEM266
CRADD,CRADD
FAM24B,FAM24B
NCKIPSD,NCKIPSD
SF3B1,SF3B1
ASXL2,ASXL2
STT3B,STT3B
SPIB,SPIB
VSNL1,VSNL1
GNA12,GNA12
DCAF16,DCAF16
GCNT4,GCNT4
HOXC10,HOXC10
C2orf50,C2orf50
RFC1,RFC1
FOXD3,FOXD3
CSTA,CSTA
SERPING1,SERPING1
TOR1B,TOR1B
P2RY13,P2RY13
SULT4A1,SULT4A1
CCDC60,CCDC60
CSDE1,CSDE1
IPMK,IPMK
LDHD,LDHD
ZNF555,ZNF555
C19orf81,C19orf81
ITGA3,ITGA3
TRAPPC3,TRAPPC3
NR4A2,NR4A2
C6orf106,C6orf106
L2HGDH,L2HGDH
ASIC2,ASIC2
MT1F,MT1F
OLIG2,OLIG2
TMEM45B,TMEM45B
ERI2,ERI2
TMBIM4,TMBIM4
KRT34,KRT34
GEMIN5,GEMIN5
RPRML,RPRML
GPR34,GPR34
FGFR2,FGFR2
FDX1,FDX1
TXNRD2,TXNRD2
FBXO48,FBXO48
FFAR2,FFAR2
TSEN54,TSEN54
CASP1,CASP1
ITIH6,ITIH6
POLR2A,POLR2A
SLCO4A1,SLCO4A1
NECAP2,NECAP2
CSRNP3,CSRNP3
PKDCC,PKDCC
FBXL6,FBXL6
MRPL58,MRPL58
SAMD5,SAMD5
NDNF,NDNF
HGNC:26805,HGNC:26805
RIBC2,RIBC2
ERBB4,ERBB4
ABTB2,ABTB2
PPAN-P2RY11,PPAN-P2RY11
EGLN1,EGLN1
RBMXL3,RBMXL3
FAM9C,FAM9C
AFDN,AFDN
SKOR1,SKOR1
MTMR9,MTMR9
HIVEP2,HIVEP2
COX6A2,COX6A2
FRMPD3,FRMPD3
STARD7,STARD7
TPRN,TPRN
RTP4,RTP4
PRSS36,PRSS36
TXNDC8,TXNDC8
OR10G2,OR10G2
SLC18A2,SLC18A2
ACOXL,ACOXL
TRAV8-4,TRAV8-4
DLK1,DLK1
OSBPL6,OSBPL6
LALBA,LALBA
URB1,URB1
FBXO42,FBXO42
PQBP1,PQBP1
ZMAT2,ZMAT2
ENSG00000275740,ENSG00000275740
ZNF429,ZNF429
RANBP17,RANBP17
PLCB3,PLCB3
ADAMTS13,ADAMTS13
FCGBP,FCGBP
TTC16,TTC16
BBIP1,BBIP1
KIAA2026,KIAA2026
LY6G6F,LY6G6F
ZNF816-ZNF321P,ZNF816-ZNF321P
DECR2,DECR2
HGNC:32041,HGNC:32041
RBAK-RBAKDN,RBAK-RBAKDN
THAP12,THAP12
FYN,FYN
KLRC1,KLRC1
RIPOR2,RIPOR2
PCDHGB6,PCDHGB6
TPRG1,TPRG1
ITGAM,ITGAM
CCDC61,CCDC61
ZBTB40,ZBTB40
PGA4,PGA4
ALG11,ALG11
CD248,CD248
MCOLN2,MCOLN2
CDC42BPB,CDC42BPB
ENSG00000269167,ENSG00000269167
LGALS4,LGALS4
YTHDC1,YTHDC1
LCE3A,LCE3A
HIST1H2BJ,HIST1H2BJ
CBX3,CBX3
TESPA1,TESPA1
C1orf87,C1orf87
CDC7,CDC7
ATP10D,ATP10D
KLK3,KLK3
LRCH3,LRCH3
CTU1,CTU1
ZNF451,ZNF451
POLQ,POLQ
SDF4,SDF4
RB1CC1,RB1CC1
CLIP2,CLIP2
MAF,MAF
FOXM1,FOXM1
DEFB124,DEFB124
UBE2V2,UBE2V2
IKZF4,IKZF4
DNAH5,DNAH5
COL6A6,COL6A6
GSTCD,GSTCD
ANKRD60,ANKRD60
SPAST,SPAST
TUBGCP3,TUBGCP3
TBC1D9B,TBC1D9B
ANKIB1,ANKIB1
RPE65,RPE65
TRIP6,TRIP6
NIPAL4,NIPAL4
PMP2,PMP2
MAPK8IP3,MAPK8IP3
ZFAND4,ZFAND4
ACAA2,ACAA2
PLAUR,PLAUR
UBE2N,UBE2N
PRAF2,PRAF2
PDE8A,PDE8A
S100A6,S100A6
TNNI3K,TNNI3K
TRAJ44,TRAJ44
USE1,USE1
PECR,PECR
FREM2,FREM2
GRIN3A,GRIN3A
DEDD2,DEDD2
OR5M9,OR5M9
EPS8,EPS8
LIPE,LIPE
C5orf15,C5orf15
FAM120B,FAM120B
DSCR3,DSCR3
SFXN5,SFXN5
ARRDC1,ARRDC1
USP7,USP7
CCDC88A,CCDC88A
PTGDR2,PTGDR2
ENSG00000267281,ENSG00000267281
DCAF6,DCAF6
IGHV3-43,IGHV3-43
MBNL3,MBNL3
PLSCR1,PLSCR1
KCNB1,KCNB1
CREBL2,CREBL2
ALDH3A1,ALDH3A1
COMMD7,COMMD7
MYL1,MYL1
CAPN6,CAPN6
PLEKHG5,PLEKHG5
AIG1,AIG1
PRDX4,PRDX4
PALD1,PALD1
GAPVD1,GAPVD1
WDR70,WDR70
LY96,LY96
RAPGEF3,RAPGEF3
PSME1,PSME1
ACTC1,ACTC1
ATAD3A,ATAD3A
ATXN3,ATXN3
BTRC,BTRC
GSDMD,GSDMD
RPLP1,RPLP1
TRPA1,TRPA1
B3GNT2,B3GNT2
PNLIPRP1,PNLIPRP1
PPFIBP1,PPFIBP1
PRDX6,PRDX6
TIGD2,TIGD2
ETFA,ETFA
PDZK1,PDZK1
HCN1,HCN1
STARD3NL,STARD3NL
GP9,GP9
RBPJ,RBPJ
MGAM2,MGAM2
IFNA10,IFNA10
RAB30,RAB30
RBPMS2,RBPMS2
COX7A1,COX7A1
SH3RF1,SH3RF1
ATP1B2,ATP1B2
TAS2R19,TAS2R19
COL16A1,COL16A1
EVA1C,EVA1C
NLRP4,NLRP4
ARID3C,ARID3C
E4F1,E4F1
PTPN18,PTPN18
SMARCD1,SMARCD1
M6PR,M6PR
C15orf62,C15orf62
PCYOX1L,PCYOX1L
HOXD4,HOXD4
IGHD5OR15-5A,IGHD5OR15-5A
ZNF446,ZNF446
HGNC:32346,HGNC:32346
SPINK5,SPINK5
ZDHHC12,ZDHHC12
PACSIN2,PACSIN2
C2orf71,C2orf71
HSPA1L,HSPA1L
PARP12,PARP12
NAV2,NAV2
NUSAP1,NUSAP1
ITGAD,ITGAD
NFATC2IP,NFATC2IP
DPH3,DPH3
PCDHA6,PCDHA6
KCNH6,KCNH6
CRISP2,CRISP2
GNPAT,GNPAT
UGDH,UGDH
HIST1H2BG,HIST1H2BG
USP17L19,USP17L19
UBN2,UBN2
COPS5,COPS5
PTGDR,PTGDR
GAST,GAST
SLC43A2,SLC43A2
PRKAR1A,PRKAR1A
TMEM56,TMEM56
PDCL,PDCL
EIF2S2,EIF2S2
HIPK4,HIPK4
HCRTR2,HCRTR2
IFNA21,IFNA21
FRMPD2,FRMPD2
HRCT1,HRCT1
TIMP4,TIMP4
ENSG00000267228,ENSG00000267228
NAGK,NAGK
MSS51,MSS51
RBM15,RBM15
OR5T3,OR5T3
TOP3A,TOP3A
ERV3-1,ERV3-1
DTNB,DTNB
PPP2R3B,PPP2R3B
ITGB3,ITGB3
FZD3,FZD3
PTK2,PTK2
EMP1,EMP1
KLHDC4,KLHDC4
KRTAP20-4,KRTAP20-4
FAM166B,FAM166B
HIST4H4,HIST4H4
SPATA31A3,SPATA31A3
RAB32,RAB32
MYH1,MYH1
FAM49B,FAM49B
RGS17,RGS17
EML4,EML4
RPL22,RPL22
LCE1D,LCE1D
APC,APC
SOX5,SOX5
DAG1,DAG1
OR52E8,OR52E8
HTR1E,HTR1E
ABHD18,ABHD18
RNF10,RNF10
CD33,CD33
PDCD6,PDCD6
EZR,EZR
LMAN1,LMAN1
DKK1,DKK1
MORC3,MORC3
SMUG1,SMUG1
SPHK2,SPHK2
PPP1R16B,PPP1R16B
SHISA5,SHISA5
PDCD10,PDCD10
CPSF4L,CPSF4L
CRHR1,CRHR1
RMND5A,RMND5A
YES1,YES1
CEACAM6,CEACAM6
METTL1,METTL1
KLHL5,KLHL5
SIKE1,SIKE1
EEA1,EEA1
ACP2,ACP2
STRAP,STRAP
PIF1,PIF1
NKG7,NKG7
SIGLEC5,SIGLEC5
NXT1,NXT1
TMEM132D,TMEM132D
POLDIP3,POLDIP3
RAB26,RAB26
WRAP73,WRAP73
IGLV4-69,IGLV4-69
XKRX,XKRX
RPL23,RPL23
DMRTC2,DMRTC2
TTLL7,TTLL7
MIS18A,MIS18A
ANXA6,ANXA6
SYPL1,SYPL1
OPRK1,OPRK1
USP17L2,USP17L2
ASB13,ASB13
TMEM98,TMEM98
ZNF570,ZNF570
STMP1,STMP1
SOD3,SOD3
FCN2,FCN2
ZNF571,ZNF571
GAPDHS,GAPDHS
NECAB3,NECAB3
ZNF408,ZNF408
GPX8,GPX8
LMOD2,LMOD2
OR6C76,OR6C76
KRTAP6-1,KRTAP6-1
SUPT7L,SUPT7L
LYPLA1,LYPLA1
MTFR2,MTFR2
PRMT6,PRMT6
MT1X,MT1X
SLC16A12,SLC16A12
FMN2,FMN2
ANKRD53,ANKRD53
G6PD,G6PD
R3HDM1,R3HDM1
KEAP1,KEAP1
PRND,PRND
PQLC3,PQLC3
KIF5C,KIF5C
PIP4P2,PIP4P2
KMT5B,KMT5B
ABCA8,ABCA8
ZC2HC1B,ZC2HC1B
KLHL35,KLHL35
MYT1L,MYT1L
VAPA,VAPA
SLC13A2,SLC13A2
SNX27,SNX27
LRRIQ4,LRRIQ4
ENSG00000258465,ENSG00000258465
MED22,MED22
CHMP4A,CHMP4A
PCP4,PCP4
XRCC2,XRCC2
B3GALT1,B3GALT1
XRCC5,XRCC5
OR51B2,OR51B2
NRN1L,NRN1L
PIK3R1,PIK3R1
STARD10,STARD10
XAB2,XAB2
TREML1,TREML1
RECQL5,RECQL5
FITM2,FITM2
NOX1,NOX1
MTFR1L,MTFR1L
DYRK1A,DYRK1A
MS4A2,MS4A2
PTOV1,PTOV1
CFAP73,CFAP73
SH2D1B,SH2D1B
EID1,EID1
MAP4,MAP4
OR1L1,OR1L1
PHYH,PHYH
PTPRB,PTPRB
ENO1,ENO1
EIF2B5,EIF2B5
LRIT3,LRIT3
SLC2A8,SLC2A8
TNFAIP6,TNFAIP6
PIAS3,PIAS3
CCNA1,CCNA1
TNS4,TNS4
RPL29,RPL29
RGL3,RGL3
DNAJB4,DNAJB4
GORAB,GORAB
CCDC163,CCDC163
NACAD,NACAD
SAMSN1,SAMSN1
CNKSR2,CNKSR2
ZNF684,ZNF684
KRBA2,KRBA2
SKP1,SKP1
TPI1,TPI1
CERK,CERK
PPP1R35,PPP1R35
CCAR1,CCAR1
SLC12A1,SLC12A1
GCC2,GCC2
RAB40B,RAB40B
CLTCL1,CLTCL1
SLC6A17,SLC6A17
OR1B1,OR1B1
CKM,CKM
GOLGA8R,GOLGA8R
SQLE,SQLE
ZNF404,ZNF404
OSGIN1,OSGIN1
MFSD13A,MFSD13A
S100A7A,S100A7A
ARSK,ARSK
C7orf31,C7orf31
PDE11A,PDE11A
ROPN1,ROPN1
GEMIN4,GEMIN4
MATN2,MATN2
ZMYM6,ZMYM6
DGKA,DGKA
VRTN,VRTN
LYPD3,LYPD3
PNKD,PNKD
DCANP1,DCANP1
MUC5B,MUC5B
MTNR1B,MTNR1B
TMEM14B,TMEM14B
KRT27,KRT27
KCTD16,KCTD16
GGA3,GGA3
ENSG00000269026,ENSG00000269026
ZFP42,ZFP42
UBL4A,UBL4A
PTPN14,PTPN14
JADE1,JADE1
ACER3,ACER3
PLCG2,PLCG2
FCGR2B,FCGR2B
GPR139,GPR139
CDY1,CDY1
CCDC122,CCDC122
SLC35B2,SLC35B2
COL12A1,COL12A1
OSR2,OSR2
FGD4,FGD4
PXMP4,PXMP4
TSNAXIP1,TSNAXIP1
GAL3ST1,GAL3ST1
TNFRSF18,TNFRSF18
TRIM11,TRIM11
INO80E,INO80E
PRKACB,PRKACB
ZP3,ZP3
SUOX,SUOX
GIT2,GIT2
RCL1,RCL1
ATP8B1,ATP8B1
HNRNPLL,HNRNPLL
GNG7,GNG7
MARVELD2,MARVELD2
PCDHGA10,PCDHGA10
OR52E6,OR52E6
EIF2D,EIF2D
LRR1,LRR1
SATL1,SATL1
UNC93A,UNC93A
KMT2B,KMT2B
SPATA12,SPATA12
DNAH14,DNAH14
ADAM32,ADAM32
CHST7,CHST7
ZNF837,ZNF837
EGF,EGF
PSMC5,PSMC5
CCDC124,CCDC124
KANK3,KANK3
MC3R,MC3R
TMEM38B,TMEM38B
SMIM2,SMIM2
PRR11,PRR11
BAG6,BAG6
PRPF40B,PRPF40B
GNB4,GNB4
CSAG1,CSAG1
RIIAD1,RIIAD1
RSBN1L,RSBN1L
HIST3H2A,HIST3H2A
MB21D2,MB21D2
GSAP,GSAP
SKP2,SKP2
SLC30A4,SLC30A4
COL28A1,COL28A1
AP2A1,AP2A1
TGFA,TGFA
CCDC96,CCDC96
ACOT6,ACOT6
OTUD1,OTUD1
MKNK1,MKNK1
KBTBD12,KBTBD12
FOCAD,FOCAD
AGBL2,AGBL2
SMCO3,SMCO3
TREM2,TREM2
PLOD1,PLOD1
METTL6,METTL6
LMBRD1,LMBRD1
KDM7A,KDM7A
IGSF9B,IGSF9B
ZNF140,ZNF140
ENSG00000260170,ENSG00000260170
BAZ1B,BAZ1B
CLCNKB,CLCNKB
OPTC,OPTC
AP3M2,AP3M2
PHF11,PHF11
GOSR2,GOSR2
S100A13,S100A13
RAP2B,RAP2B
TEX45,TEX45
TRAV21,TRAV21
RBP2,RBP2
BPIFA2,BPIFA2
FAM13A,FAM13A
MFSD4A,MFSD4A
NEMP1,NEMP1
PIGL,PIGL
RAD51AP2,RAD51AP2
OR1N1,OR1N1
CNOT2,CNOT2
DHCR24,DHCR24
CENPJ,CENPJ
CCDC102A,CCDC102A
SLC35F4,SLC35F4
BRI3BP,BRI3BP
TRIM7,TRIM7
QPRT,QPRT
OR2A2,OR2A2
IGKV1-8,IGKV1-8
LEFTY2,LEFTY2
AK3,AK3
ISLR,ISLR
SLC25A46,SLC25A46
CREG2,CREG2
ZNF318,ZNF318
CBFB,CBFB
TOMM70,TOMM70
SNRNP25,SNRNP25
PSMA7,PSMA7
SGMS2,SGMS2
SPG7,SPG7
ACP5,ACP5
RNH1,RNH1
DOCK4,DOCK4
NCF4,NCF4
BEX1,BEX1
ZSCAN16,ZSCAN16
SDSL,SDSL
KCNJ14,KCNJ14
GABRG2,GABRG2
TRAJ43,TRAJ43
SUZ12,SUZ12
HEATR6,HEATR6
CD69,CD69
ENSG00000267120,ENSG00000267120
OPHN1,OPHN1
TMSB4X,TMSB4X
SETD1B,SETD1B
WFDC1,WFDC1
ZCCHC13,ZCCHC13
DHRS7C,DHRS7C
MCCC2,MCCC2
PTGR2,PTGR2
ZNF277,ZNF277
RAP2C,RAP2C
SELENOF,SELENOF
MRGPRF,MRGPRF
TMED9,TMED9
S100A3,S100A3
METTL5,METTL5
P2RX3,P2RX3
BTN2A1,BTN2A1
PIEZO1,PIEZO1
MAP2K5,MAP2K5
PSMA3,PSMA3
SORT1,SORT1
OR2M7,OR2M7
TMC2,TMC2
SAP30L,SAP30L
CHIA,CHIA
ELK4,ELK4
CD84,CD84
RNASE12,RNASE12
LDHA,LDHA
PLPBP,PLPBP
AKAP9,AKAP9
KRTAP10-6,KRTAP10-6
GIMAP5,GIMAP5
ZIM3,ZIM3
INTS14,INTS14
PPP6C,PPP6C
RPS4X,RPS4X
PYCR2,PYCR2
NANOS1,NANOS1
PSMB9,PSMB9
SYT4,SYT4
BCHE,BCHE
CRACR2B,CRACR2B
ABHD12B,ABHD12B
UNKL,UNKL
DENND4B,DENND4B
BMPR1A,BMPR1A
RACGAP1,RACGAP1
ENDOU,ENDOU
TMEM121,TMEM121
STK39,STK39
RAB41,RAB41
CTR9,CTR9
MAP3K3,MAP3K3
TRBV5-3,TRBV5-3
GBP1,GBP1
MRPL12,MRPL12
CASKIN1,CASKIN1
IGHV3-7,IGHV3-7
LPAR2,LPAR2
PPTC7,PPTC7
TRBV24-1,TRBV24-1
OR6C68,OR6C68
SMOC1,SMOC1
TRAJ29,TRAJ29
KREMEN2,KREMEN2
IL23R,IL23R
PHF1,PHF1
NGLY1,NGLY1
LRRC75A,LRRC75A
CEBPE,CEBPE
SIGLEC9,SIGLEC9
SGSM3,SGSM3
SSBP4,SSBP4
CHURC1,CHURC1
ZNF558,ZNF558
DIS3L,DIS3L
HSPB7,HSPB7
CCSER1,CCSER1
TTPAL,TTPAL
RIPPLY1,RIPPLY1
GATAD2B,GATAD2B
SIPA1L2,SIPA1L2
MORN4,MORN4
LYVE1,LYVE1
RIN1,RIN1
PGD,PGD
ANKRD13A,ANKRD13A
MORC1,MORC1
MT1A,MT1A
KCTD19,KCTD19
GPT2,GPT2
ALDOA,ALDOA
ENSG00000243501,ENSG00000243501
ZNF185,ZNF185
ALG3,ALG3
CELF4,CELF4
SEL1L2,SEL1L2
SLC9B1,SLC9B1
CCNI2,CCNI2
MELTF,MELTF
TTK,TTK
CRYM,CRYM
ZNF17,ZNF17
PLK1,PLK1
CXCL14,CXCL14
SCGB3A1,SCGB3A1
SDR16C5,SDR16C5
CSTL1,CSTL1
RNASE11,RNASE11
P3H4,P3H4
AKR1C2,AKR1C2
TMEM14C,TMEM14C
HDAC10,HDAC10
PBX2,PBX2
ELFN2,ELFN2
TRBV5-4,TRBV5-4
C22orf39,C22orf39
C1QTNF9B,C1QTNF9B
ANKMY1,ANKMY1
TTC27,TTC27
EPHB4,EPHB4
HIST1H2BA,HIST1H2BA
TMCC2,TMCC2
LRRFIP1,LRRFIP1
SLC2A6,SLC2A6
RNF113B,RNF113B
MMP1,MMP1
APBB3,APBB3
ZNF880,ZNF880
SOST,SOST
HAUS4,HAUS4
NLRP12,NLRP12
OR2T29,OR2T29
TNP1,TNP1
CCDC71L,CCDC71L
NOP9,NOP9
USP17L13,USP17L13
ZIC3,ZIC3
QRICH1,QRICH1
ASPH,ASPH
SERTM1,SERTM1
HGNC:32674,HGNC:32674
IGLV1-44,IGLV1-44
PCBP2,PCBP2
IFT88,IFT88
SULT1A2,SULT1A2
ASF1B,ASF1B
TESK2,TESK2
GAS7,GAS7
CCDC120,CCDC120
EMC2,EMC2
SPTBN1,SPTBN1
NCKAP1L,NCKAP1L
CCDC168,CCDC168
CHMP5,CHMP5
SLC22A25,SLC22A25
ENSG00000257341,ENSG00000257341
C16orf46,C16orf46
MED29,MED29
SPO11,SPO11
LIX1,LIX1
EXT1,EXT1
CHSY1,CHSY1
ZC2HC1A,ZC2HC1A
F2,F2
FGL1,FGL1
EYA4,EYA4
RNF224,RNF224
GRM5,GRM5
CPB1,CPB1
APOBEC3F,APOBEC3F
ITK,ITK
DIP2C,DIP2C
ZNF517,ZNF517
FN3K,FN3K
CLTA,CLTA
ZCCHC2,ZCCHC2
ACO2,ACO2
ARMT1,ARMT1
OR2L5,OR2L5
HGNC:37636,HGNC:37636
ZFHX3,ZFHX3
LOXL2,LOXL2
CAVIN4,CAVIN4
UQCC2,UQCC2
HEATR4,HEATR4
CAMKV,CAMKV
FEZF1,FEZF1
IGKV3-11,IGKV3-11
ELP1,ELP1
PAK5,PAK5
NAPB,NAPB
POF1B,POF1B
HGNC:13716,HGNC:13716
MED12,MED12
ATRAID,ATRAID
FMR1,FMR1
IL2RB,IL2RB
KLC4,KLC4
OIT3,OIT3
ACTRT1,ACTRT1
SEMA7A,SEMA7A
TMEM158,TMEM158
FBXO39,FBXO39
MATK,MATK
AIRE,AIRE
HES5,HES5
VSIG4,VSIG4
ATOH1,ATOH1
IKBKG,IKBKG
OBSCN-AS1,OBSCN-AS1
KDM6B,KDM6B
HIST2H3PS2,HIST2H3PS2
SLC25A32,SLC25A32
CCDC87,CCDC87
RIPK4,RIPK4
FANCD2,FANCD2
RPF2,RPF2
SLC25A24,SLC25A24
CLUAP1,CLUAP1
ACADM,ACADM
RAB5B,RAB5B
TMEM45A,TMEM45A
PET100,PET100
FAM151B,FAM151B
MID1IP1,MID1IP1
COL4A1,COL4A1
CD3E,CD3E
SRRM3,SRRM3
LRIG3,LRIG3
KRT80,KRT80
WASF3,WASF3
TRAPPC11,TRAPPC11
TMPPE,TMPPE
UFSP2,UFSP2
WNK3,WNK3
MAML3,MAML3
IMPA1,IMPA1
GRXCR1,GRXCR1
CTSF,CTSF
DLL3,DLL3
KLHL11,KLHL11
CSTF1,CSTF1
MYH14,MYH14
PROM1,PROM1
NMRK1,NMRK1
BTBD19,BTBD19
PUS1,PUS1
HGNC:4069,HGNC:4069
HIRA,HIRA
PANK1,PANK1
C16orf86,C16orf86
CFAP221,CFAP221
NAMPT,NAMPT
SFN,SFN
CHCHD1,CHCHD1
SNRPA1,SNRPA1
ZNF667,ZNF667
ZBTB9,ZBTB9
ADAMTS15,ADAMTS15
KLRB1,KLRB1
MS4A13,MS4A13
PARL,PARL
CNTN1,CNTN1
SOX21,SOX21
ENSG00000144785,ENSG00000144785
ABHD1,ABHD1
BYSL,BYSL
NMNAT3,NMNAT3
WDR61,WDR61
CEPT1,CEPT1
RWDD3,RWDD3
PTPN6,PTPN6
VAMP2,VAMP2
MOGS,MOGS
SLC25A4,SLC25A4
TAF13,TAF13
CDC42EP3,CDC42EP3
SH3PXD2B,SH3PXD2B
RPS4Y2,RPS4Y2
PLEKHA7,PLEKHA7
CLEC2A,CLEC2A
LARP6,LARP6
ACTR1B,ACTR1B
KIAA1147,KIAA1147
ARHGAP1,ARHGAP1
LXN,LXN
HEMGN,HEMGN
EPN2,EPN2
DNAH11,DNAH11
SLC9A3,SLC9A3
NLGN3,NLGN3
COX14,COX14
PEX19,PEX19
COLEC12,COLEC12
VAX1,VAX1
ZNF534,ZNF534
ATG10,ATG10
ITGA4,ITGA4
NSA2,NSA2
PROC,PROC
SLC44A1,SLC44A1
ALCAM,ALCAM
ZBTB22,ZBTB22
SLC7A13,SLC7A13
CLUH,CLUH
FAM155A,FAM155A
CLEC10A,CLEC10A
ZNF614,ZNF614
UQCC1,UQCC1
CC2D2A,CC2D2A
MGST1,MGST1
KRTDAP,KRTDAP
MSL3,MSL3
LRRC56,LRRC56
WDR17,WDR17
VSIG10L,VSIG10L
MAPRE2,MAPRE2
AIFM1,AIFM1
TSSK6,TSSK6
CDC20B,CDC20B
SLC30A9,SLC30A9
LDHAL6A,LDHAL6A
CA5B,CA5B
CST9,CST9
POTEI,POTEI
FCGR1A,FCGR1A
CEP44,CEP44
DUSP5,DUSP5
PLEKHG4,PLEKHG4
FAM117B,FAM117B
ZNF669,ZNF669
PIM3,PIM3
RIOK3,RIOK3
SIRT3,SIRT3
EHD2,EHD2
ZNF12,ZNF12
HGNC:33817,HGNC:33817
SPRR2D,SPRR2D
PTGIS,PTGIS
VPREB1,VPREB1
GZMB,GZMB
MAGEA3,MAGEA3
CNTNAP3B,CNTNAP3B
SMG1,SMG1
ADGRD1,ADGRD1
RSAD1,RSAD1
SH3RF3,SH3RF3
KIF21B,KIF21B
EIF4E3,EIF4E3
ENSG00000267706,ENSG00000267706
NIPAL1,NIPAL1
PCGF3,PCGF3
ENSG00000204003,ENSG00000204003
LRFN5,LRFN5
NUDT11,NUDT11
ITGBL1,ITGBL1
IGKV2-30,IGKV2-30
NEU3,NEU3
COPZ1,COPZ1
RSBN1,RSBN1
SPATA21,SPATA21
PAX6,PAX6
IGKV2D-26,IGKV2D-26
CLEC12A,CLEC12A
CYP27A1,CYP27A1
LRRC26,LRRC26
FES,FES
CALR,CALR
SULF1,SULF1
FLRT3,FLRT3
RBM19,RBM19
HK1,HK1
SGF29,SGF29
RPS6KA3,RPS6KA3
HGNC:23524,HGNC:23524
CLRN2,CLRN2
LDLRAD1,LDLRAD1
PDE4B,PDE4B
MLLT11,MLLT11
HNRNPR,HNRNPR
ST6GALNAC2,ST6GALNAC2
NRIP3,NRIP3
CYB561D2,CYB561D2
ECHDC1,ECHDC1
PMCH,PMCH
PPP4R3A,PPP4R3A
ERCC1,ERCC1
SUN5,SUN5
LATS1,LATS1
TRO,TRO
BRMS1,BRMS1
AP5B1,AP5B1
KIAA0100,KIAA0100
B3GLCT,B3GLCT
AK6,AK6
TMEM214,TMEM214
ZNF225,ZNF225
GPR107,GPR107
STAC3,STAC3
SLC16A13,SLC16A13
CCDC157,CCDC157
RPL9,RPL9
CCL21,CCL21
DTX4,DTX4
KPNB1,KPNB1
CDV3,CDV3
GID8,GID8
POTEC,POTEC
ALPI,ALPI
NUDT3,NUDT3
IRAK4,IRAK4
DHX38,DHX38
SLC35B4,SLC35B4
RASA4B,RASA4B
WAPL,WAPL
TRIM49B,TRIM49B
SCMH1,SCMH1
PAFAH1B1,PAFAH1B1
IGHV4-34,IGHV4-34
ALB,ALB
C18orf8,C18orf8
EML2,EML2
CCDC73,CCDC73
FAM172A,FAM172A
SEMA5B,SEMA5B
WDR5,WDR5
VCAN,VCAN
OR10G8,OR10G8
SHC3,SHC3
OR56B4,OR56B4
TRIM65,TRIM65
MAP1S,MAP1S
COL27A1,COL27A1
FANCI,FANCI
ARHGEF5,ARHGEF5
STYK1,STYK1
ZFP62,ZFP62
FBXO15,FBXO15
AGMO,AGMO
DEFB114,DEFB114
LUC7L3,LUC7L3
NLN,NLN
EVL,EVL
GCM2,GCM2
